1.392378
1.281123
1.209076
1.153313
1.105204
1.067706
1.031314
0.996160
0.964707
0.938185
0.900157
0.859502
0.818057
0.782708
0.743446
0.711415
0.663104
0.631808
0.582908
0.566433
0.515490
0.499376
0.479158
0.447319
0.432911
0.414198
0.395794
0.395983
0.373305
0.363341
0.347600
0.334207
0.330238
0.307238
0.313777
0.302018
0.301339
0.295665
0.280427
0.281502
0.292331
0.277809
0.268785
0.282070
0.274691
0.262063
0.271509
0.265962
0.270858
0.261112
0.258346
0.254319
0.257085
0.255632
0.252709
0.264020
0.257969
0.252564
0.244794
0.253826
0.248970
0.257757
0.253781
0.258216
0.251227
0.245654
0.236123
0.249638
0.243484
0.239029
0.240248
0.248445
0.242711
0.244449
0.245015
0.247666
0.246971
0.236111
0.244171
0.245030
0.235148
0.238578
0.236518
0.241928
0.241230
0.238733
0.241694
0.236920
0.237041
0.236719
0.240675
0.239096
0.235059
0.247221
0.243656
0.241091
0.236690
0.238493
0.237514
0.247962
